STRUCTURE,STRUCTURE_ID,ACTION,FREQ_ID,FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_ID,INDICATOR_NAME,SEX_ID,SEX_NAME,AGE_ID,AGE_NAME,URBANISATION_ID,URBANISATION_NAME,UNIT_MEASURE_ID,UNIT_MEASURE_NAME,COMP_BREAKDOWN_1_ID,COMP_BREAKDOWN_1_NAME,COMP_BREAKDOWN_2_ID,COMP_BREAKDOWN_2_NAME,COMP_BREAKDOWN_3_ID,COMP_BREAKDOWN_3_NAME,TIME_PERIOD,OBS_VALUE,AGG_METHOD_ID,AGG_METHOD_NAME,DECIMALS_ID,DECIMALS_NAME,DATABASE_ID_ID,DATABASE_ID_NAME,COMMENT_TS,UNIT_MULT_ID,UNIT_MULT_NAME,DATA_SOURCE_ID,DATA_SOURCE_NAME,UNIT_TYPE_ID,UNIT_TYPE_NAME,TIME_FORMAT_ID,TIME_FORMAT_NAME,COMMENT_OBS,OBS_STATUS_ID,OBS_STATUS_NAME,OBS_CONF_ID,OBS_CONF_NAME
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AND,Andorra,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,3.71327996253967,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGD,Bangladesh,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,1.95246994495392,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TCD,Chad,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,2.27335000038147,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHL,Chile,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,2.98516988754272,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CIV,Cote d'Ivoire,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,2.61811995506287,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EST,Estonia,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,6.33788013458252,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ETH,Ethiopia,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,2.69079995155334,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IND,India,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,3.3613600730896,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IDN,Indonesia,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,1.07208001613617,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JAM,Jamaica,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,4.37953996658325,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JOR,Jordan,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,6.36482000350952,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KAZ,Kazakhstan,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,4.37342977523804,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KWT,Kuwait,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,5.5826301574707,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LAO,Lao PDR,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,2.13019990921021,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LVA,Latvia,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,5.51279020309448,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LSO,Lesotho,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,11.3640098571777,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LTU,Lithuania,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,5.45043992996216,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDG,Madagascar,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,1.53846001625061,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MYS,Malaysia,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,4.62037992477417,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MRT,Mauritania,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,1.58580005168915,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MCO,Monaco,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,1.21240997314453,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNG,Mongolia,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,3.948970079422,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NZL,New Zealand,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,6.15721988677979,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NOR,Norway,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,7.30343008041382,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,OMN,Oman,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,3.3568000793457,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAK,Pakistan,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,3.02230000495911,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAN,Panama,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,3.84711003303528,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,3.07756996154785,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,4.37706995010376,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVK,Slovak Republic,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,4.1223201751709,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,1.69306004047394,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,THA,Thailand,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,4.57718992233276,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TTO,Trinidad and Tobago,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,3.3252100944519,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUN,Tunisia,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,6.67902994155884,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUV,Tuvalu,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,3.45019006729126,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UKR,Ukraine,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1997,5.45600986480713,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CEB,Central Electricity Board (CEB),WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,4.94200992584229,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EMU,Euro area,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,4.54056978225708,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ECS,Europe & Central Asia,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,4.45031023025513,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EUU,European Union,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,4.54056978225708,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HIC,High income,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,4.46187019348145,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LTE,Late-demographic dividend,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,4.13832998275757,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LCN,Latin America & Caribbean,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,3.27817988395691,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LAC,Latin America & Caribbean (excluding high income),WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,3.602309942245485,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TLA,Latin America & Caribbean (IDA & IBRD),WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,3.22827994823456,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NAC,North America,WB_WDI_SE_XPD_TOTL_GD_ZS,"Government expenditure on education, total (% of GDP)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,5.49377012252808,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Government expenditure on education, total (% of GDP)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
